Unnamed: 0,original_path,id,label,label_str,path
40022,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/ZHAUZAGOY9.jpg,ZHAUZAGOY9,0,fake,train/fake/ZHAUZAGOY9.jpg
40023,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-025/images1024x1024/06000/06156.png,06156,1,real,train/real/06156.jpg
40023,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/8ZRJCEH7HP.jpg,8ZRJCEH7HP,0,fake,train/fake/8ZRJCEH7HP.jpg
40024,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-006/images1024x1024/31000/31946.png,31946,1,real,train/real/31946.jpg
40024,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/UI3JXAS3P0.jpg,UI3JXAS3P0,0,fake,train/fake/UI3JXAS3P0.jpg
40025,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-001/images1024x1024/62000/62938.png,62938,1,real,train/real/62938.jpg
40025,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/36MFK3V6OK.jpg,36MFK3V6OK,0,fake,train/fake/36MFK3V6OK.jpg
40026,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-016/images1024x1024/36000/36057.png,36057,1,real,train/real/36057.jpg
40026,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/T3QNVH2EM0.jpg,T3QNVH2EM0,0,fake,train/fake/T3QNVH2EM0.jpg
40027,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-031/images1024x1024/65000/65378.png,65378,1,real,train/real/65378.jpg
40027,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/TS3C2GR9EW.jpg,TS3C2GR9EW,0,fake,train/fake/TS3C2GR9EW.jpg
40028,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-024/images1024x1024/22000/22578.png,22578,1,real,train/real/22578.jpg
40028,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/IVMRBDO9RL.jpg,IVMRBDO9RL,0,fake,train/fake/IVMRBDO9RL.jpg
40029,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-010/images1024x1024/58000/58749.png,58749,1,real,train/real/58749.jpg
40029,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/B5MQWSZ06G.jpg,B5MQWSZ06G,0,fake,train/fake/B5MQWSZ06G.jpg
40030,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-026/images1024x1024/63000/63026.png,63026,1,real,train/real/63026.jpg
40030,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/2GE84A7HHQ.jpg,2GE84A7HHQ,0,fake,train/fake/2GE84A7HHQ.jpg
40031,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-022/images1024x1024/46000/46108.png,46108,1,real,train/real/46108.jpg
40031,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/N344V0M45R.jpg,N344V0M45R,0,fake,train/fake/N344V0M45R.jpg
40032,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-001/images1024x1024/45000/45614.png,45614,1,real,train/real/45614.jpg
40032,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/6UVJD8WWBR.jpg,6UVJD8WWBR,0,fake,train/fake/6UVJD8WWBR.jpg
40033,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-022/images1024x1024/32000/32277.png,32277,1,real,train/real/32277.jpg
40033,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/YH55D6079G.jpg,YH55D6079G,0,fake,train/fake/YH55D6079G.jpg
40034,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-034/images1024x1024/34000/34275.png,34275,1,real,train/real/34275.jpg
40034,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/F82OIKIF3S.jpg,F82OIKIF3S,0,fake,train/fake/F82OIKIF3S.jpg
40035,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-026/images1024x1024/38000/38437.png,38437,1,real,train/real/38437.jpg
40035,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/CTX61J2SW1.jpg,CTX61J2SW1,0,fake,train/fake/CTX61J2SW1.jpg
40036,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-021/images1024x1024/32000/32376.png,32376,1,real,train/real/32376.jpg
40036,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/9TTP9QZ26H.jpg,9TTP9QZ26H,0,fake,train/fake/9TTP9QZ26H.jpg
40037,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-003/images1024x1024/58000/58924.png,58924,1,real,train/real/58924.jpg
40037,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/O2EREBN6CC.jpg,O2EREBN6CC,0,fake,train/fake/O2EREBN6CC.jpg
40038,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-028/images1024x1024/26000/26272.png,26272,1,real,train/real/26272.jpg
40038,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/LZ1IJWAP9P.jpg,LZ1IJWAP9P,0,fake,train/fake/LZ1IJWAP9P.jpg
40039,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-045/images1024x1024/11000/11301.png,11301,1,real,train/real/11301.jpg
40039,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/SBD52H0QYK.jpg,SBD52H0QYK,0,fake,train/fake/SBD52H0QYK.jpg
40040,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-033/images1024x1024/01000/01759.png,01759,1,real,train/real/01759.jpg
40040,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/DDNQCRXMZF.jpg,DDNQCRXMZF,0,fake,train/fake/DDNQCRXMZF.jpg
40041,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-033/images1024x1024/34000/34926.png,34926,1,real,train/real/34926.jpg
40041,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/XRLZ22KLVZ.jpg,XRLZ22KLVZ,0,fake,train/fake/XRLZ22KLVZ.jpg
40042,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-035/images1024x1024/68000/68479.png,68479,1,real,train/real/68479.jpg
40042,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/SWLXWGFZEE.jpg,SWLXWGFZEE,0,fake,train/fake/SWLXWGFZEE.jpg
40043,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-044/images1024x1024/11000/11170.png,11170,1,real,train/real/11170.jpg
40043,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/VVTYYDAX28.jpg,VVTYYDAX28,0,fake,train/fake/VVTYYDAX28.jpg
40044,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-026/images1024x1024/16000/16058.png,16058,1,real,train/real/16058.jpg
40044,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/SK519PHS9Q.jpg,SK519PHS9Q,0,fake,train/fake/SK519PHS9Q.jpg
40045,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-038/images1024x1024/62000/62552.png,62552,1,real,train/real/62552.jpg
40045,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/OR2P6EFHC4.jpg,OR2P6EFHC4,0,fake,train/fake/OR2P6EFHC4.jpg
40046,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-037/images1024x1024/17000/17555.png,17555,1,real,train/real/17555.jpg
40046,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/563Q5WEWBS.jpg,563Q5WEWBS,0,fake,train/fake/563Q5WEWBS.jpg
40047,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-035/images1024x1024/52000/52277.png,52277,1,real,train/real/52277.jpg
40047,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/YYD443B3JX.jpg,YYD443B3JX,0,fake,train/fake/YYD443B3JX.jpg
40048,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-018/images1024x1024/57000/57333.png,57333,1,real,train/real/57333.jpg
40048,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/ZTABIBGC7F.jpg,ZTABIBGC7F,0,fake,train/fake/ZTABIBGC7F.jpg
40049,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-031/images1024x1024/29000/29886.png,29886,1,real,train/real/29886.jpg
40049,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/A5W77FSRWO.jpg,A5W77FSRWO,0,fake,train/fake/A5W77FSRWO.jpg
40050,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-031/images1024x1024/39000/39195.png,39195,1,real,train/real/39195.jpg
40050,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/C7OBA90FUO.jpg,C7OBA90FUO,0,fake,train/fake/C7OBA90FUO.jpg
40051,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-013/images1024x1024/09000/09107.png,09107,1,real,train/real/09107.jpg
40051,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/MOCT937FJ0.jpg,MOCT937FJ0,0,fake,train/fake/MOCT937FJ0.jpg
40052,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-002/images1024x1024/62000/62806.png,62806,1,real,train/real/62806.jpg
40052,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/0DL4GN5H8P.jpg,0DL4GN5H8P,0,fake,train/fake/0DL4GN5H8P.jpg
40053,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-024/images1024x1024/35000/35607.png,35607,1,real,train/real/35607.jpg
40053,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/8LD6TRG7YQ.jpg,8LD6TRG7YQ,0,fake,train/fake/8LD6TRG7YQ.jpg
40054,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-005/images1024x1024/48000/48652.png,48652,1,real,train/real/48652.jpg
40054,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/CZHXLI92ZF.jpg,CZHXLI92ZF,0,fake,train/fake/CZHXLI92ZF.jpg
40055,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-038/images1024x1024/48000/48500.png,48500,1,real,train/real/48500.jpg
40055,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/9UWELSABD9.jpg,9UWELSABD9,0,fake,train/fake/9UWELSABD9.jpg
40056,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-034/images1024x1024/34000/34474.png,34474,1,real,train/real/34474.jpg
40056,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/W4W8KLL3AH.jpg,W4W8KLL3AH,0,fake,train/fake/W4W8KLL3AH.jpg
40057,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-004/images1024x1024/67000/67873.png,67873,1,real,train/real/67873.jpg
40057,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/7LE4F5BHKA.jpg,7LE4F5BHKA,0,fake,train/fake/7LE4F5BHKA.jpg
40058,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-022/images1024x1024/02000/02609.png,02609,1,real,train/real/02609.jpg
40058,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/KOSNS5RNK3.jpg,KOSNS5RNK3,0,fake,train/fake/KOSNS5RNK3.jpg
40059,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-030/images1024x1024/53000/53152.png,53152,1,real,train/real/53152.jpg
40059,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/GLYDQQQ0W9.jpg,GLYDQQQ0W9,0,fake,train/fake/GLYDQQQ0W9.jpg
40060,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-034/images1024x1024/01000/01102.png,01102,1,real,train/real/01102.jpg
40060,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/TWVHSBW9KB.jpg,TWVHSBW9KB,0,fake,train/fake/TWVHSBW9KB.jpg
40061,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-041/images1024x1024/42000/42868.png,42868,1,real,train/real/42868.jpg
40061,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/5CGQAM8UTH.jpg,5CGQAM8UTH,0,fake,train/fake/5CGQAM8UTH.jpg
40062,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-034/images1024x1024/01000/01973.png,01973,1,real,train/real/01973.jpg
40062,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/CLFGPYYJ47.jpg,CLFGPYYJ47,0,fake,train/fake/CLFGPYYJ47.jpg
40063,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-018/images1024x1024/16000/16780.png,16780,1,real,train/real/16780.jpg
40063,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/VG6L82DB5E.jpg,VG6L82DB5E,0,fake,train/fake/VG6L82DB5E.jpg
40064,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-026/images1024x1024/59000/59036.png,59036,1,real,train/real/59036.jpg
40064,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/G74Q5GSV6N.jpg,G74Q5GSV6N,0,fake,train/fake/G74Q5GSV6N.jpg
40065,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-043/images1024x1024/05000/05210.png,05210,1,real,train/real/05210.jpg
40065,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/0KZ5M7OGUD.jpg,0KZ5M7OGUD,0,fake,train/fake/0KZ5M7OGUD.jpg
40066,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-021/images1024x1024/63000/63535.png,63535,1,real,train/real/63535.jpg
40066,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/6II7EA02P7.jpg,6II7EA02P7,0,fake,train/fake/6II7EA02P7.jpg
40067,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-032/images1024x1024/31000/31567.png,31567,1,real,train/real/31567.jpg
40067,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/RR24JE1TRE.jpg,RR24JE1TRE,0,fake,train/fake/RR24JE1TRE.jpg
40068,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-013/images1024x1024/18000/18767.png,18767,1,real,train/real/18767.jpg
40068,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/KFDS5GG5J9.jpg,KFDS5GG5J9,0,fake,train/fake/KFDS5GG5J9.jpg
40069,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-009/images1024x1024/13000/13636.png,13636,1,real,train/real/13636.jpg
40069,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/BMRV0WN6RE.jpg,BMRV0WN6RE,0,fake,train/fake/BMRV0WN6RE.jpg
40070,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-002/images1024x1024/69000/69700.png,69700,1,real,train/real/69700.jpg
40070,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/5UPS2ZPK0S.jpg,5UPS2ZPK0S,0,fake,train/fake/5UPS2ZPK0S.jpg
40071,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-038/images1024x1024/66000/66248.png,66248,1,real,train/real/66248.jpg
40071,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/8PI9RL6UYJ.jpg,8PI9RL6UYJ,0,fake,train/fake/8PI9RL6UYJ.jpg
40072,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-044/images1024x1024/11000/11088.png,11088,1,real,train/real/11088.jpg
40072,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/JV0HMQNM5Y.jpg,JV0HMQNM5Y,0,fake,train/fake/JV0HMQNM5Y.jpg
