Unnamed: 0,original_path,id,label,label_str,path
10023,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-001/images1024x1024/57000/57931.png,57931,1,real,train/real/57931.jpg
10023,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/25OI2METMA.jpg,25OI2METMA,0,fake,train/fake/25OI2METMA.jpg
10024,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-002/images1024x1024/69000/69775.png,69775,1,real,train/real/69775.jpg
10024,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/UVV9JX79VT.jpg,UVV9JX79VT,0,fake,train/fake/UVV9JX79VT.jpg
10025,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-040/images1024x1024/20000/20272.png,20272,1,real,train/real/20272.jpg
10025,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/863HES73BA.jpg,863HES73BA,0,fake,train/fake/863HES73BA.jpg
10026,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-011/images1024x1024/13000/13511.png,13511,1,real,train/real/13511.jpg
10026,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/0KF08HWD1E.jpg,0KF08HWD1E,0,fake,train/fake/0KF08HWD1E.jpg
10027,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-033/images1024x1024/00000/00261.png,00261,1,real,train/real/00261.jpg
10027,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/WGQ3ZV8EIF.jpg,WGQ3ZV8EIF,0,fake,train/fake/WGQ3ZV8EIF.jpg
10028,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-024/images1024x1024/32000/32152.png,32152,1,real,train/real/32152.jpg
10028,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/DXRVOPAP38.jpg,DXRVOPAP38,0,fake,train/fake/DXRVOPAP38.jpg
10029,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-021/images1024x1024/63000/63487.png,63487,1,real,train/real/63487.jpg
10029,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/19UCUJ517N.jpg,19UCUJ517N,0,fake,train/fake/19UCUJ517N.jpg
10030,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-027/images1024x1024/38000/38523.png,38523,1,real,train/real/38523.jpg
10030,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/BGG99TJTRQ.jpg,BGG99TJTRQ,0,fake,train/fake/BGG99TJTRQ.jpg
10031,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-028/images1024x1024/50000/50428.png,50428,1,real,train/real/50428.jpg
10031,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/G2MZKOBYEH.jpg,G2MZKOBYEH,0,fake,train/fake/G2MZKOBYEH.jpg
10032,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-028/images1024x1024/50000/50407.png,50407,1,real,train/real/50407.jpg
10032,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/08STFTA89U.jpg,08STFTA89U,0,fake,train/fake/08STFTA89U.jpg
10033,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-030/images1024x1024/22000/22408.png,22408,1,real,train/real/22408.jpg
10033,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/3M1TVFLRE8.jpg,3M1TVFLRE8,0,fake,train/fake/3M1TVFLRE8.jpg
10034,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-031/images1024x1024/65000/65201.png,65201,1,real,train/real/65201.jpg
10034,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/JOEJ01EDBE.jpg,JOEJ01EDBE,0,fake,train/fake/JOEJ01EDBE.jpg
10035,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-004/images1024x1024/46000/46988.png,46988,1,real,train/real/46988.jpg
10035,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/O837MZEJVK.jpg,O837MZEJVK,0,fake,train/fake/O837MZEJVK.jpg
10036,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-025/images1024x1024/04000/04065.png,04065,1,real,train/real/04065.jpg
10036,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/53IVTXXW9X.jpg,53IVTXXW9X,0,fake,train/fake/53IVTXXW9X.jpg
10037,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-013/images1024x1024/58000/58451.png,58451,1,real,train/real/58451.jpg
10037,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/0WKBYWH8EL.jpg,0WKBYWH8EL,0,fake,train/fake/0WKBYWH8EL.jpg
10038,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-021/images1024x1024/35000/35738.png,35738,1,real,train/real/35738.jpg
10038,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/AKQCNR99C2.jpg,AKQCNR99C2,0,fake,train/fake/AKQCNR99C2.jpg
10039,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-041/images1024x1024/30000/30071.png,30071,1,real,train/real/30071.jpg
10039,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/4E9D6N4HSK.jpg,4E9D6N4HSK,0,fake,train/fake/4E9D6N4HSK.jpg
10040,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-040/images1024x1024/20000/20702.png,20702,1,real,train/real/20702.jpg
10040,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/UYJ9B14MOE.jpg,UYJ9B14MOE,0,fake,train/fake/UYJ9B14MOE.jpg
10041,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-028/images1024x1024/38000/38343.png,38343,1,real,train/real/38343.jpg
10041,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/9TMHWF5MV4.jpg,9TMHWF5MV4,0,fake,train/fake/9TMHWF5MV4.jpg
10042,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-038/images1024x1024/48000/48302.png,48302,1,real,train/real/48302.jpg
10042,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/E0CONW7D52.jpg,E0CONW7D52,0,fake,train/fake/E0CONW7D52.jpg
10043,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-029/images1024x1024/26000/26375.png,26375,1,real,train/real/26375.jpg
10043,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/6V89FWMDF6.jpg,6V89FWMDF6,0,fake,train/fake/6V89FWMDF6.jpg
10044,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-028/images1024x1024/50000/50080.png,50080,1,real,train/real/50080.jpg
10044,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/2OSH43RQ6Y.jpg,2OSH43RQ6Y,0,fake,train/fake/2OSH43RQ6Y.jpg
10045,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-045/images1024x1024/67000/67074.png,67074,1,real,train/real/67074.jpg
10045,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/1RH26YBEIS.jpg,1RH26YBEIS,0,fake,train/fake/1RH26YBEIS.jpg
10046,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-033/images1024x1024/00000/00096.png,00096,1,real,train/real/00096.jpg
10046,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/RJUCA4RBDB.jpg,RJUCA4RBDB,0,fake,train/fake/RJUCA4RBDB.jpg
10047,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-024/images1024x1024/39000/39857.png,39857,1,real,train/real/39857.jpg
10047,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/TVPP9LPDB2.jpg,TVPP9LPDB2,0,fake,train/fake/TVPP9LPDB2.jpg
10048,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-042/images1024x1024/12000/12016.png,12016,1,real,train/real/12016.jpg
10048,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/SS6WLWGBOL.jpg,SS6WLWGBOL,0,fake,train/fake/SS6WLWGBOL.jpg
10049,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-017/images1024x1024/35000/35916.png,35916,1,real,train/real/35916.jpg
10049,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/XXIMXCW1HJ.jpg,XXIMXCW1HJ,0,fake,train/fake/XXIMXCW1HJ.jpg
10050,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-022/images1024x1024/51000/51441.png,51441,1,real,train/real/51441.jpg
10050,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/SQZ3C0DELM.jpg,SQZ3C0DELM,0,fake,train/fake/SQZ3C0DELM.jpg
10051,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-013/images1024x1024/09000/09037.png,09037,1,real,train/real/09037.jpg
10051,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/4DY8HE7TCE.jpg,4DY8HE7TCE,0,fake,train/fake/4DY8HE7TCE.jpg
10052,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-013/images1024x1024/09000/09507.png,09507,1,real,train/real/09507.jpg
10052,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/TGTXJL8Z9M.jpg,TGTXJL8Z9M,0,fake,train/fake/TGTXJL8Z9M.jpg
10053,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-008/images1024x1024/40000/40972.png,40972,1,real,train/real/40972.jpg
10053,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/OLS6FM8UOK.jpg,OLS6FM8UOK,0,fake,train/fake/OLS6FM8UOK.jpg
10054,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-043/images1024x1024/21000/21500.png,21500,1,real,train/real/21500.jpg
10054,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/TD673OMQER.jpg,TD673OMQER,0,fake,train/fake/TD673OMQER.jpg
10055,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-008/images1024x1024/14000/14382.png,14382,1,real,train/real/14382.jpg
10055,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/P9804QFS7R.jpg,P9804QFS7R,0,fake,train/fake/P9804QFS7R.jpg
10056,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-007/images1024x1024/09000/09819.png,09819,1,real,train/real/09819.jpg
10056,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/Y70AGIXVV8.jpg,Y70AGIXVV8,0,fake,train/fake/Y70AGIXVV8.jpg
10057,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-016/images1024x1024/14000/14003.png,14003,1,real,train/real/14003.jpg
10057,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/OWIO7PXYVX.jpg,OWIO7PXYVX,0,fake,train/fake/OWIO7PXYVX.jpg
10058,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-023/images1024x1024/63000/63063.png,63063,1,real,train/real/63063.jpg
10058,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/JW8KW6BK06.jpg,JW8KW6BK06,0,fake,train/fake/JW8KW6BK06.jpg
10059,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-004/images1024x1024/43000/43927.png,43927,1,real,train/real/43927.jpg
10059,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/PARENOAABE.jpg,PARENOAABE,0,fake,train/fake/PARENOAABE.jpg
10060,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-018/images1024x1024/55000/55461.png,55461,1,real,train/real/55461.jpg
10060,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/2NI752MNCI.jpg,2NI752MNCI,0,fake,train/fake/2NI752MNCI.jpg
10061,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-010/images1024x1024/55000/55777.png,55777,1,real,train/real/55777.jpg
10061,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/N9XO7OIGVS.jpg,N9XO7OIGVS,0,fake,train/fake/N9XO7OIGVS.jpg
10062,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-019/images1024x1024/57000/57146.png,57146,1,real,train/real/57146.jpg
10062,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/VIVTYZOLLB.jpg,VIVTYZOLLB,0,fake,train/fake/VIVTYZOLLB.jpg
10063,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-003/images1024x1024/46000/46880.png,46880,1,real,train/real/46880.jpg
10063,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/6N2UFFG31M.jpg,6N2UFFG31M,0,fake,train/fake/6N2UFFG31M.jpg
10064,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-002/images1024x1024/57000/57863.png,57863,1,real,train/real/57863.jpg
10064,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/ZZUUDYZCIS.jpg,ZZUUDYZCIS,0,fake,train/fake/ZZUUDYZCIS.jpg
10065,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-043/images1024x1024/05000/05495.png,05495,1,real,train/real/05495.jpg
10065,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/1W3AEBFTZA.jpg,1W3AEBFTZA,0,fake,train/fake/1W3AEBFTZA.jpg
10066,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-041/images1024x1024/23000/23132.png,23132,1,real,train/real/23132.jpg
10066,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/SOXAYXBYF5.jpg,SOXAYXBYF5,0,fake,train/fake/SOXAYXBYF5.jpg
10067,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-027/images1024x1024/53000/53360.png,53360,1,real,train/real/53360.jpg
10067,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/7HAUGMV9QA.jpg,7HAUGMV9QA,0,fake,train/fake/7HAUGMV9QA.jpg
10068,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-040/images1024x1024/15000/15331.png,15331,1,real,train/real/15331.jpg
10068,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/1NB96O4O6C.jpg,1NB96O4O6C,0,fake,train/fake/1NB96O4O6C.jpg
10069,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-008/images1024x1024/18000/18727.png,18727,1,real,train/real/18727.jpg
10069,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/4U2E9HVTAV.jpg,4U2E9HVTAV,0,fake,train/fake/4U2E9HVTAV.jpg
10070,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-030/images1024x1024/19000/19052.png,19052,1,real,train/real/19052.jpg
10070,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/B2E2LS0PLF.jpg,B2E2LS0PLF,0,fake,train/fake/B2E2LS0PLF.jpg
10071,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-035/images1024x1024/52000/52553.png,52553,1,real,train/real/52553.jpg
10071,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/YBLB0W7XLV.jpg,YBLB0W7XLV,0,fake,train/fake/YBLB0W7XLV.jpg
10072,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-029/images1024x1024/40000/40378.png,40378,1,real,train/real/40378.jpg
10072,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/DYVLPOARVI.jpg,DYVLPOARVI,0,fake,train/fake/DYVLPOARVI.jpg
