Unnamed: 0,original_path,id,label,label_str,path
30006,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-028/images1024x1024/08000/08438.png,08438,1,real,train/real/08438.jpg
30006,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/B61TCEK1ZX.jpg,B61TCEK1ZX,0,fake,train/fake/B61TCEK1ZX.jpg
30007,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-030/images1024x1024/65000/65688.png,65688,1,real,train/real/65688.jpg
30007,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/MFRGB1HEHV.jpg,MFRGB1HEHV,0,fake,train/fake/MFRGB1HEHV.jpg
30008,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-034/images1024x1024/00000/00352.png,00352,1,real,train/real/00352.jpg
30008,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/9UZR3658DK.jpg,9UZR3658DK,0,fake,train/fake/9UZR3658DK.jpg
30009,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-041/images1024x1024/23000/23364.png,23364,1,real,train/real/23364.jpg
30009,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/S7A0PSKYA2.jpg,S7A0PSKYA2,0,fake,train/fake/S7A0PSKYA2.jpg
30010,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-023/images1024x1024/04000/04367.png,04367,1,real,train/real/04367.jpg
30010,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/X9SZ6FL757.jpg,X9SZ6FL757,0,fake,train/fake/X9SZ6FL757.jpg
30011,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-028/images1024x1024/50000/50594.png,50594,1,real,train/real/50594.jpg
30011,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/2MTIQC5AGA.jpg,2MTIQC5AGA,0,fake,train/fake/2MTIQC5AGA.jpg
30012,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-014/images1024x1024/18000/18303.png,18303,1,real,train/real/18303.jpg
30012,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/89XM6SK8Q2.jpg,89XM6SK8Q2,0,fake,train/fake/89XM6SK8Q2.jpg
30013,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-025/images1024x1024/26000/26485.png,26485,1,real,train/real/26485.jpg
30013,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/LVJ7EAFTBZ.jpg,LVJ7EAFTBZ,0,fake,train/fake/LVJ7EAFTBZ.jpg
30014,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-031/images1024x1024/29000/29894.png,29894,1,real,train/real/29894.jpg
30014,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/98DSMBANNP.jpg,98DSMBANNP,0,fake,train/fake/98DSMBANNP.jpg
30015,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-031/images1024x1024/65000/65167.png,65167,1,real,train/real/65167.jpg
30015,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/WDWHDP2XEN.jpg,WDWHDP2XEN,0,fake,train/fake/WDWHDP2XEN.jpg
30016,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-017/images1024x1024/47000/47071.png,47071,1,real,train/real/47071.jpg
30016,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/PIWS8SVVL2.jpg,PIWS8SVVL2,0,fake,train/fake/PIWS8SVVL2.jpg
30017,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-005/images1024x1024/54000/54626.png,54626,1,real,train/real/54626.jpg
30017,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/8EY9S4Y4M8.jpg,8EY9S4Y4M8,0,fake,train/fake/8EY9S4Y4M8.jpg
30018,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-038/images1024x1024/62000/62244.png,62244,1,real,train/real/62244.jpg
30018,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/D1E2VMLZU4.jpg,D1E2VMLZU4,0,fake,train/fake/D1E2VMLZU4.jpg
30019,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-003/images1024x1024/55000/55892.png,55892,1,real,train/real/55892.jpg
30019,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/OW3HTRQF97.jpg,OW3HTRQF97,0,fake,train/fake/OW3HTRQF97.jpg
30020,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-033/images1024x1024/00000/00274.png,00274,1,real,train/real/00274.jpg
30020,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/QNBEIF8Z8D.jpg,QNBEIF8Z8D,0,fake,train/fake/QNBEIF8Z8D.jpg
30021,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-026/images1024x1024/33000/33383.png,33383,1,real,train/real/33383.jpg
30021,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/HNYAEIVR3W.jpg,HNYAEIVR3W,0,fake,train/fake/HNYAEIVR3W.jpg
30022,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-009/images1024x1024/54000/54528.png,54528,1,real,train/real/54528.jpg
30022,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/1SCWBXWA7Z.jpg,1SCWBXWA7Z,0,fake,train/fake/1SCWBXWA7Z.jpg
30023,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-022/images1024x1024/63000/63391.png,63391,1,real,train/real/63391.jpg
30023,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/Z9OUCP9DFG.jpg,Z9OUCP9DFG,0,fake,train/fake/Z9OUCP9DFG.jpg
30024,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-005/images1024x1024/02000/02980.png,02980,1,real,train/real/02980.jpg
30024,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/KTJARLTL28.jpg,KTJARLTL28,0,fake,train/fake/KTJARLTL28.jpg
30025,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-024/images1024x1024/04000/04237.png,04237,1,real,train/real/04237.jpg
30025,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/JSJDKCHEBL.jpg,JSJDKCHEBL,0,fake,train/fake/JSJDKCHEBL.jpg
30026,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-025/images1024x1024/59000/59263.png,59263,1,real,train/real/59263.jpg
30026,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/99KTL0M879.jpg,99KTL0M879,0,fake,train/fake/99KTL0M879.jpg
30027,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-016/images1024x1024/56000/56198.png,56198,1,real,train/real/56198.jpg
30027,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/KDRW8ME3PT.jpg,KDRW8ME3PT,0,fake,train/fake/KDRW8ME3PT.jpg
30028,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-001/images1024x1024/64000/64820.png,64820,1,real,train/real/64820.jpg
30028,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/94TWNOX3KP.jpg,94TWNOX3KP,0,fake,train/fake/94TWNOX3KP.jpg
30029,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-010/images1024x1024/43000/43282.png,43282,1,real,train/real/43282.jpg
30029,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/EXPH16WSBC.jpg,EXPH16WSBC,0,fake,train/fake/EXPH16WSBC.jpg
30030,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-033/images1024x1024/00000/00397.png,00397,1,real,train/real/00397.jpg
30030,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/R55Q3SD11O.jpg,R55Q3SD11O,0,fake,train/fake/R55Q3SD11O.jpg
30031,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-021/images1024x1024/63000/63454.png,63454,1,real,train/real/63454.jpg
30031,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/2WKUHN1NF3.jpg,2WKUHN1NF3,0,fake,train/fake/2WKUHN1NF3.jpg
30032,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-008/images1024x1024/12000/12555.png,12555,1,real,train/real/12555.jpg
30032,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/U4GROQN78N.jpg,U4GROQN78N,0,fake,train/fake/U4GROQN78N.jpg
30033,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-023/images1024x1024/26000/26791.png,26791,1,real,train/real/26791.jpg
30033,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/O9L3P72ZYH.jpg,O9L3P72ZYH,0,fake,train/fake/O9L3P72ZYH.jpg
30034,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-033/images1024x1024/34000/34670.png,34670,1,real,train/real/34670.jpg
30034,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/Q3YTOKCFP7.jpg,Q3YTOKCFP7,0,fake,train/fake/Q3YTOKCFP7.jpg
30035,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-011/images1024x1024/12000/12325.png,12325,1,real,train/real/12325.jpg
30035,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/R5ZM6UMTN2.jpg,R5ZM6UMTN2,0,fake,train/fake/R5ZM6UMTN2.jpg
30036,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-032/images1024x1024/31000/31418.png,31418,1,real,train/real/31418.jpg
30036,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/TYUC4CMBGQ.jpg,TYUC4CMBGQ,0,fake,train/fake/TYUC4CMBGQ.jpg
30037,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-011/images1024x1024/18000/18069.png,18069,1,real,train/real/18069.jpg
30037,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/MJMXUVR957.jpg,MJMXUVR957,0,fake,train/fake/MJMXUVR957.jpg
30038,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-022/images1024x1024/02000/02449.png,02449,1,real,train/real/02449.jpg
30038,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/YTT7GCDO6N.jpg,YTT7GCDO6N,0,fake,train/fake/YTT7GCDO6N.jpg
30039,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-017/images1024x1024/28000/28511.png,28511,1,real,train/real/28511.jpg
30039,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/1HKEO7GH7X.jpg,1HKEO7GH7X,0,fake,train/fake/1HKEO7GH7X.jpg
30040,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-021/images1024x1024/32000/32329.png,32329,1,real,train/real/32329.jpg
30040,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/EVCSYMUX8R.jpg,EVCSYMUX8R,0,fake,train/fake/EVCSYMUX8R.jpg
30041,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-028/images1024x1024/38000/38025.png,38025,1,real,train/real/38025.jpg
30041,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/BHDCWB66EM.jpg,BHDCWB66EM,0,fake,train/fake/BHDCWB66EM.jpg
30042,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-023/images1024x1024/28000/28133.png,28133,1,real,train/real/28133.jpg
30042,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/1JYAJELEBP.jpg,1JYAJELEBP,0,fake,train/fake/1JYAJELEBP.jpg
30043,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-016/images1024x1024/47000/47247.png,47247,1,real,train/real/47247.jpg
30043,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/3TZLEROI1L.jpg,3TZLEROI1L,0,fake,train/fake/3TZLEROI1L.jpg
30044,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-029/images1024x1024/08000/08590.png,08590,1,real,train/real/08590.jpg
30044,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/HF391R6T3D.jpg,HF391R6T3D,0,fake,train/fake/HF391R6T3D.jpg
30045,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-037/images1024x1024/66000/66113.png,66113,1,real,train/real/66113.jpg
30045,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/73IJ9GD7CR.jpg,73IJ9GD7CR,0,fake,train/fake/73IJ9GD7CR.jpg
30046,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-005/images1024x1024/08000/08904.png,08904,1,real,train/real/08904.jpg
30046,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/BD7HG0DSBC.jpg,BD7HG0DSBC,0,fake,train/fake/BD7HG0DSBC.jpg
30047,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-035/images1024x1024/68000/68120.png,68120,1,real,train/real/68120.jpg
30047,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/48KYT1A3L0.jpg,48KYT1A3L0,0,fake,train/fake/48KYT1A3L0.jpg
30048,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-014/images1024x1024/36000/36471.png,36471,1,real,train/real/36471.jpg
30048,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/0QBY45PC9T.jpg,0QBY45PC9T,0,fake,train/fake/0QBY45PC9T.jpg
30049,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-032/images1024x1024/34000/34972.png,34972,1,real,train/real/34972.jpg
30049,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/Z20NC0S7RU.jpg,Z20NC0S7RU,0,fake,train/fake/Z20NC0S7RU.jpg
30050,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-030/images1024x1024/10000/10342.png,10342,1,real,train/real/10342.jpg
30050,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/VCFORW4GFF.jpg,VCFORW4GFF,0,fake,train/fake/VCFORW4GFF.jpg
30051,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-033/images1024x1024/01000/01557.png,01557,1,real,train/real/01557.jpg
30051,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/RR2HS4O1VB.jpg,RR2HS4O1VB,0,fake,train/fake/RR2HS4O1VB.jpg
30052,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-015/images1024x1024/14000/14169.png,14169,1,real,train/real/14169.jpg
30052,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/LXIFMOTNCF.jpg,LXIFMOTNCF,0,fake,train/fake/LXIFMOTNCF.jpg
30053,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-003/images1024x1024/53000/53936.png,53936,1,real,train/real/53936.jpg
30053,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/SNGZYQFS2V.jpg,SNGZYQFS2V,0,fake,train/fake/SNGZYQFS2V.jpg
30054,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-033/images1024x1024/00000/00268.png,00268,1,real,train/real/00268.jpg
30054,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/Y8EF66OL0L.jpg,Y8EF66OL0L,0,fake,train/fake/Y8EF66OL0L.jpg
30055,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-009/images1024x1024/27000/27521.png,27521,1,real,train/real/27521.jpg
30055,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/0HNOXY87MA.jpg,0HNOXY87MA,0,fake,train/fake/0HNOXY87MA.jpg
30056,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-043/images1024x1024/21000/21444.png,21444,1,real,train/real/21444.jpg
30056,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/3LTTPW3NYV.jpg,3LTTPW3NYV,0,fake,train/fake/3LTTPW3NYV.jpg
30057,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-011/images1024x1024/27000/27385.png,27385,1,real,train/real/27385.jpg
30057,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/US5FBZXZ3X.jpg,US5FBZXZ3X,0,fake,train/fake/US5FBZXZ3X.jpg
30058,/kaggle/input/flickrfaceshq-dataset-nvidia-part-5/images1024x1024-20191222T221133Z-024/images1024x1024/02000/02070.png,02070,1,real,train/real/02070.jpg
30058,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/LMY7YCMYII.jpg,LMY7YCMYII,0,fake,train/fake/LMY7YCMYII.jpg
30059,/kaggle/input/flickrfaceshq-dataset-nvidia-part-8/images1024x1024-20191222T221133Z-037/images1024x1024/60000/60524.png,60524,1,real,train/real/60524.jpg
30059,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/NKIXYPI64A.jpg,NKIXYPI64A,0,fake,train/fake/NKIXYPI64A.jpg
30060,/kaggle/input/flickrfaceshq-dataset-nvidia-part-9/images1024x1024-20191222T221133Z-042/images1024x1024/07000/07608.png,07608,1,real,train/real/07608.jpg
30060,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/XT4BXWBJE0.jpg,XT4BXWBJE0,0,fake,train/fake/XT4BXWBJE0.jpg
30061,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-017/images1024x1024/32000/32892.png,32892,1,real,train/real/32892.jpg
30061,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/MLOYOQE68M.jpg,MLOYOQE68M,0,fake,train/fake/MLOYOQE68M.jpg
30062,/kaggle/input/flickrfaceshq-dataset-nvidia-part-2/images1024x1024-20191222T221133Z-006/images1024x1024/61000/61799.png,61799,1,real,train/real/61799.jpg
30062,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/RUG8DT408C.jpg,RUG8DT408C,0,fake,train/fake/RUG8DT408C.jpg
30063,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-034/images1024x1024/69000/69132.png,69132,1,real,train/real/69132.jpg
30063,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/T61IW9PLFM.jpg,T61IW9PLFM,0,fake,train/fake/T61IW9PLFM.jpg
30064,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-005/images1024x1024/13000/13840.png,13840,1,real,train/real/13840.jpg
30064,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/OU6CZI8KPW.jpg,OU6CZI8KPW,0,fake,train/fake/OU6CZI8KPW.jpg
30065,/kaggle/input/flickrfaceshq-dataset-nvidia-part-6/images1024x1024-20191222T221133Z-028/images1024x1024/08000/08498.png,08498,1,real,train/real/08498.jpg
30065,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/BBHP31B18N.jpg,BBHP31B18N,0,fake,train/fake/BBHP31B18N.jpg
30066,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-015/images1024x1024/24000/24665.png,24665,1,real,train/real/24665.jpg
30066,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/Y6LKIEQ49U.jpg,Y6LKIEQ49U,0,fake,train/fake/Y6LKIEQ49U.jpg
30067,/kaggle/input/flickrfaceshq-dataset-nvidia-part-7/images1024x1024-20191222T221133Z-031/images1024x1024/65000/65776.png,65776,1,real,train/real/65776.jpg
30067,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/JUGS42B75J.jpg,JUGS42B75J,0,fake,train/fake/JUGS42B75J.jpg
30068,/kaggle/input/flickrfaceshq-dataset-nvidia-part-3/images1024x1024-20191222T221133Z-013/images1024x1024/53000/53746.png,53746,1,real,train/real/53746.jpg
30068,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/IB8CEOGN1N.jpg,IB8CEOGN1N,0,fake,train/fake/IB8CEOGN1N.jpg
30069,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-001/images1024x1024/68000/68816.png,68816,1,real,train/real/68816.jpg
30069,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/JNEGI77XOB.jpg,JNEGI77XOB,0,fake,train/fake/JNEGI77XOB.jpg
30070,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-016/images1024x1024/03000/03594.png,03594,1,real,train/real/03594.jpg
30070,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/LCGE0O9YXI.jpg,LCGE0O9YXI,0,fake,train/fake/LCGE0O9YXI.jpg
30071,/kaggle/input/flickrfaceshq-dataset-nvidia-part-1/images1024x1024-20191222T221133Z-001/images1024x1024/51000/51792.png,51792,1,real,train/real/51792.jpg
30071,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/CJR9JK8IU8.jpg,CJR9JK8IU8,0,fake,train/fake/CJR9JK8IU8.jpg
30072,/kaggle/input/flickrfaceshq-dataset-nvidia-part-4/images1024x1024-20191222T221133Z-017/images1024x1024/41000/41003.png,41003,1,real,train/real/41003.jpg
30072,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/OSVXHOT5NG.jpg,OSVXHOT5NG,0,fake,train/fake/OSVXHOT5NG.jpg
